Name,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Format,Opposition,Ground,Year
Tom Curran,4,1,25,0,6.25,2,1,T20I , New Zealand,Christchurch,2019
Tom Curran,4,0,29,2,7.25,2,1,T20I , New Zealand,Nelson,2019
Tom Curran,3,0,26,1,8.66,2,2,T20I , New Zealand,Napier,2019
Tom Curran,2,0,30,1,15,2,1,T20I , New Zealand,Auckland,2019
Tom Curran,7,0,38,0,5.42,4,2,ODI , South Africa,Cape Town,2020
Tom Curran,2,0,13,0,6.5,4,1,ODI , South Africa,Durban,2020
Tom Curran,9,1,38,0,4.22,1,1,ODI , South Africa,Johannesburg,2020
Tom Curran,3,0,41,1,13.66,2,1,T20I , South Africa,East London,2020
Tom Curran,4,0,45,2,11.25,2,2,T20I , South Africa,Durban,2020
Tom Curran,4,0,33,2,8.25,2,1,T20I , South Africa,Centurion,2020
Tom Curran,7,0,37,1,5.28,4,1,ODI , Ireland,Southampton,2020
Tom Curran,10,0,67,0,6.7,3,2,ODI , Ireland,Southampton,2020
Tom Curran,4,0,46,1,11.5,4,1,T20I , Pakistan,Manchester,2020
Tom Curran,4,0,32,1,8,4,1,T20I , Pakistan,Manchester,2020
Tom Curran,4,0,33,0,8.25,4,2,T20I , Australia,Southampton,2020
Tom Curran,3,0,25,0,8.33,3,1,T20I , Australia,Southampton,2020
Tom Curran,4,0,23,1,5.75,5,2,T20I , Australia,Southampton,2020
Tom Curran,10,2,28,0,2.8,3,2,ODI , Australia,Manchester,2020
Tom Curran,6,1,40,0,6.66,5,2,ODI , Australia,Manchester,2020
Tom Curran,4,0,55,1,13.75,3,1,T20I , South Africa,Cape Town,2020
Tom Curran,4,0,37,1,9.25,3,1,T20I , South Africa,Paarl,2020
Tom Curran,2,0,24,0,12,4,1,T20I , South Africa,Cape Town,2020
Tom Curran,2,0,26,0,13,4,2,T20I , India,Ahmedabad,2021
Tom Curran,10,0,63,0,6.3,3,1,ODI , India,Pune,2021
Tom Curran,10,0,83,2,8.3,3,1,ODI , India,Pune,2021
Tom Curran,10,0,43,0,4.3,3,1,ODI , Sri Lanka,The Oval,2021
Tom Curran,10,0,35,4,3.5,4,1,ODI , Sri Lanka,Bristol,2021
Tom Curran,4,0,47,2,11.75,3,1,T20I , Pakistan,Nottingham,2021
Tom Curran,4,0,22,1,5.5,3,2,T20I , Pakistan,Leeds,2021
Dan Christian,4,0,29,2,7.25,5,1,T20I , West Indies,Sydney,2010
Dan Christian,1,0,14,0,14,7,1,T20I , New Zealand,Wellington,2010
Dan Christian,2,0,26,0,13,6,1,T20I , New Zealand,Christchurch,2010
Dan Christian,4,0,35,2,8.75,4,2,T20I , India,Sydney,2012
Dan Christian,5,0,21,1,4.2,3,2,ODI , India,Melbourne,2012
Dan Christian,8,1,47,2,5.87,4,2,ODI , Sri Lanka,Perth,2012
Dan Christian,10,0,45,0,4.5,4,2,ODI , India,Adelaide,2012
Dan Christian,5.1,0,32,0,6.19,4,2,ODI , Sri Lanka,Sydney,2012
Dan Christian,6,0,27,1,4.5,3,2,ODI , India,Brisbane,2012
Dan Christian,8,0,53,3,6.62,4,2,ODI , Sri Lanka,Hobart,2012
Dan Christian,3,0,8,1,2.66,5,2,ODI , India,Sydney,2012
Dan Christian,9,0,31,5,3.44,5,1,ODI , Sri Lanka,Melbourne,2012
Dan Christian,4,0,33,0,8.25,7,2,ODI , Sri Lanka,Brisbane,2012
Dan Christian,4,0,29,0,7.25,5,2,ODI , Sri Lanka,Adelaide,2012
Dan Christian,8,1,21,0,2.62,6,2,ODI , Sri Lanka,Adelaide,2012
Dan Christian,6,2,12,2,2,6,2,ODI , West Indies,Kingstown,2012
Dan Christian,5,0,26,0,5.2,5,2,ODI , West Indies,Kingstown,2012
Dan Christian,2,0,11,0,5.5,6,2,ODI , West Indies,Kingstown,2012
Dan Christian,3,0,27,3,9,6,1,T20I , West Indies,Gros Islet,2012
Dan Christian,3,0,20,1,6.66,6,1,T20I , West Indies,Bridgetown,2012
Dan Christian,8,0,37,1,4.62,6,1,ODI , Pakistan,Sharjah,2012
Dan Christian,8,0,40,1,5,4,2,ODI , Pakistan,Abu Dhabi,2012
Dan Christian,10,0,55,0,5.5,5,1,ODI , Pakistan,Sharjah,2012
Dan Christian,3,0,22,1,7.33,5,1,T20I , Pakistan,Dubai (DSC),2012
Dan Christian,1,0,8,0,8,6,2,T20I , Pakistan,Dubai (DSC),2012
Dan Christian,2,0,11,0,5.5,5,1,T20I , Ireland,Colombo (RPS),2012
Dan Christian,3,0,29,1,9.66,4,1,T20I , West Indies,Colombo (RPS),2012
Dan Christian,2,0,19,0,9.5,5,1,T20I , India,Colombo (RPS),2012
Dan Christian,9,0,52,2,5.77,6,1,ODI , England,Sydney,2014
Dan Christian,3,0,15,1,5,6,1,ODI , England,Perth,2014
Dan Christian,2,0,21,0,10.5,6,2,T20I , England,Hobart,2014
Dan Christian,2,0,14,1,7,5,2,T20I , England,Sydney,2014
Dan Christian,1,0,18,0,18,5,1,T20I , South Africa,Durban,2014
Dan Christian,2,0,17,0,8.5,6,1,T20I , Bangladesh,Mirpur,2014
Dan Christian,0.3,0,7,0,14,5,2,T20I , India,Ranchi,2017
Dan Christian,2,0,10,0,5,6,1,T20I , West Indies,Gros Islet,2021
Dan Christian,2,0,22,0,11,6,1,T20I , West Indies,Gros Islet,2021
Dan Christian,1,0,23,0,23,4,2,T20I , West Indies,Gros Islet,2021
Dan Christian,2,0,9,0,4.5,7,1,T20I , Bangladesh,Mirpur,2021
Dan Christian,4,0,17,2,4.25,5,1,T20I , Bangladesh,Mirpur,2021
Shivam Dube,0.3,0,9,0,18,6,2,T20I , Bangladesh,Delhi,2019
Shivam Dube,2,0,12,0,6,5,1,T20I , Bangladesh,Rajkot,2019
Shivam Dube,4,0,30,3,7.5,5,2,T20I , Bangladesh,Nagpur,2019
Shivam Dube,1,0,13,0,13,6,1,T20I , West Indies,Hyderabad,2019
Shivam Dube,2,0,18,0,9,5,2,T20I , West Indies,Thiruvananthapuram,2019
Shivam Dube,3,0,32,0,10.66,4,2,T20I , West Indies,Wankhede,2019
Shivam Dube,7.5,0,68,0,8.68,4,2,ODI , West Indies,Chennai,2019
Shivam Dube,3,0,24,1,8,5,1,T20I , New Zealand,Auckland,2020
Shivam Dube,2,0,16,1,8,5,1,T20I , New Zealand,Auckland,2020
Shivam Dube,1,0,14,0,14,6,2,T20I , New Zealand,Hamilton,2020
Shivam Dube,2,0,14,0,7,6,2,T20I , New Zealand,Wellington,2020
Shivam Dube,1,0,34,0,34,6,2,T20I , New Zealand,Mount Maunganui,2020
Moises Henriques,8,0,51,1,6.37,4,2,ODI , India,Delhi,2009
Moises Henriques,7,0,33,0,4.71,4,2,ODI , India,Mohali,2009
Moises Henriques,2,0,7,0,3.5,4,2,ODI , Sri Lanka,Brisbane,2013
Moises Henriques,10,1,32,3,3.2,5,2,ODI , Sri Lanka,Hobart,2013
Moises Henriques,1,0,15,0,15,5,2,T20I , India,Rajkot,2013
Moises Henriques,3,0,35,2,11.66,4,2,T20I , England,Hobart,2014
Moises Henriques,3,0,15,1,5,4,1,T20I , South Africa,Centurion,2014
Moises Henriques,7,0,34,1,4.85,6,1,ODI , England,Hobart,2015
Moises Henriques,9,0,48,1,5.33,4,1,ODI , Sri Lanka,Colombo (RPS),2016
Moises Henriques,5,0,40,0,8,7,1,ODI , Sri Lanka,Colombo (RPS),2016
Moises Henriques,2,0,24,1,12,4,2,T20I , Sri Lanka,Pallekele,2016
Moises Henriques,3,0,21,0,7,6,1,T20I , Sri Lanka,Colombo (RPS),2016
Moises Henriques,4,0,38,0,9.5,6,2,T20I , Sri Lanka,Geelong,2017
Moises Henriques,1,0,10,0,10,5,2,T20I , Sri Lanka,Adelaide,2017
Moises Henriques,5,0,25,0,5,6,1,ODI , New Zealand,Birmingham,2017
Moises Henriques,5,0,30,1,6,5,1,ODI , Bangladesh,The Oval,2017
Moises Henriques,1,0,6,0,6,5,2,ODI , England,Birmingham,2017
Moises Henriques,7,0,34,1,4.85,5,2,ODI , India,Sydney,2020
Moises Henriques,1,0,7,0,7,7,1,ODI , India,Canberra,2020
Moises Henriques,4,0,22,3,5.5,6,1,T20I , India,Canberra,2020
Moises Henriques,1,0,9,0,9,6,2,T20I , India,Sydney,2020
Moises Henriques,1,0,5,0,5,6,1,T20I , Bangladesh,Mirpur,2021
Shakib Al Hasan,10,0,39,1,3.9,5,1,ODI , Zimbabwe,Harare,2006
Shakib Al Hasan,10,1,32,2,3.2,6,1,ODI , Kenya,Nairobi (Gym),2006
Shakib Al Hasan,6.3,1,26,1,4,6,1,ODI , Kenya,Nairobi (Gym),2006
Shakib Al Hasan,8,0,28,0,3.5,6,1,ODI , Kenya,Nairobi (Gym),2006
Shakib Al Hasan,2,0,23,0,11.5,6,1,ODI , Sri Lanka,Mohali,2006
Shakib Al Hasan,5,0,12,0,2.4,5,2,ODI , West Indies,Jaipur,2006
Shakib Al Hasan,10,1,18,3,1.8,5,2,ODI , Zimbabwe,Jaipur,2006
Shakib Al Hasan,4,0,31,1,7.75,4,2,T20I , Zimbabwe,Khulna,2006
Shakib Al Hasan,10,2,30,2,3,5,1,ODI , Zimbabwe,Khulna,2006
Shakib Al Hasan,10,0,44,2,4.4,5,1,ODI , Zimbabwe,Bogra,2006
Shakib Al Hasan,10,0,40,0,4,5,2,ODI , Zimbabwe,Bogra,2006
Shakib Al Hasan,10,1,32,2,3.2,5,1,ODI , Zimbabwe,Mirpur,2006
Shakib Al Hasan,7,0,29,0,4.14,4,1,ODI , Zimbabwe,Mirpur,2006
Shakib Al Hasan,10,4,13,1,1.3,5,1,ODI , Scotland,Chattogram,2006
Shakib Al Hasan,4,0,8,1,2,5,2,ODI , Scotland,Mirpur,2006
Shakib Al Hasan,10,0,40,1,4,5,2,ODI , Zimbabwe,Harare,2007
Shakib Al Hasan,6,0,27,1,4.5,5,2,ODI , Zimbabwe,Harare,2007
Shakib Al Hasan,10,0,29,1,2.9,5,2,ODI , Zimbabwe,Harare,2007
Shakib Al Hasan,10,0,42,1,4.2,6,1,ODI , Zimbabwe,Harare,2007
Shakib Al Hasan,8,1,36,1,4.5,4,1,ODI , Bermuda,St John's,2007
Shakib Al Hasan,10,1,36,2,3.6,6,2,ODI , Canada,St John's,2007
Shakib Al Hasan,10,0,44,0,4.4,4,1,ODI , India,Port of Spain,2007
Shakib Al Hasan,10,0,49,1,4.9,5,1,ODI , Sri Lanka,Port of Spain,2007
Shakib Al Hasan,3,0,12,2,4,5,1,ODI , Bermuda,Port of Spain,2007
Shakib Al Hasan,0.5,0,14,0,16.8,6,2,ODI , Australia,North Sound,2007
Shakib Al Hasan,3,0,33,0,11,5,2,ODI , New Zealand,North Sound,2007
Shakib Al Hasan,10,0,49,2,4.9,5,2,ODI , South Africa,Providence,2007
Shakib Al Hasan,6,0,19,0,3.16,5,2,ODI , England,Bridgetown,2007
Shakib Al Hasan,10,0,44,1,4.4,5,1,ODI , Ireland,Bridgetown,2007
Shakib Al Hasan,8,0,38,1,4.75,5,1,ODI , West Indies,Bridgetown,2007
Shakib Al Hasan,9,0,43,2,4.77,5,2,ODI , India,Mirpur,2007
Shakib Al Hasan,7,0,40,0,5.71,4,1,ODI , India,Mirpur,2007
Shakib Al Hasan,8,0,50,0,6.25,5,1,ODI , Sri Lanka,Colombo (PSS),2007
Shakib Al Hasan,8,0,43,1,5.37,5,1,ODI , Sri Lanka,Colombo (RPS),2007
Shakib Al Hasan,4,0,34,4,8.5,5,1,T20I , West Indies,Johannesburg,2007
Shakib Al Hasan,4,0,28,1,7,5,2,T20I , South Africa,Cape Town,2007
Shakib Al Hasan,2,0,15,0,7.5,4,2,T20I , Australia,Cape Town,2007
Shakib Al Hasan,3,0,22,1,7.33,5,1,T20I , Sri Lanka,Johannesburg,2007
Shakib Al Hasan,4,0,17,0,4.25,4,2,T20I , Pakistan,Cape Town,2007
Shakib Al Hasan,9.4,0,56,3,5.79,5,2,ODI , New Zealand,Auckland,2007
Shakib Al Hasan,10,0,55,0,5.5,5,1,ODI , New Zealand,Napier,2007
Shakib Al Hasan,1,0,16,0,16,3,2,ODI , New Zealand,Queenstown,2007
Shakib Al Hasan,8.5,0,29,1,3.28,5,2,ODI , South Africa,Chattogram,2008
Shakib Al Hasan,8,0,28,0,3.5,5,2,ODI , South Africa,Mirpur,2008
Shakib Al Hasan,9.2,1,47,0,5.03,3,2,ODI , South Africa,Mirpur,2008
Shakib Al Hasan,10,1,38,1,3.8,4,1,ODI , Ireland,Mirpur,2008
Shakib Al Hasan,7,0,16,2,2.28,4,2,ODI , Ireland,Mirpur,2008
Shakib Al Hasan,10,1,46,2,4.6,5,2,ODI , Ireland,Mirpur,2008
Shakib Al Hasan,10,0,52,1,5.2,5,1,ODI , Pakistan,Lahore,2008
Shakib Al Hasan,5,0,29,1,5.8,4,2,ODI , Pakistan,Faisalabad,2008
Shakib Al Hasan,10,1,50,2,5,5,1,ODI , Pakistan,Lahore,2008
Shakib Al Hasan,9,1,34,1,3.77,4,2,ODI , Pakistan,Multan,2008
Shakib Al Hasan,10,0,52,0,5.2,4,1,ODI , Pakistan,Karachi,2008
Shakib Al Hasan,4,0,33,1,8.25,5,1,T20I , Pakistan,Karachi,2008
Shakib Al Hasan,10,0,46,2,4.6,4,1,ODI , Australia,Darwin,2008
Shakib Al Hasan,6.4,0,38,2,5.7,4,2,ODI , Australia,Darwin,2008
Shakib Al Hasan,10,0,25,0,2.5,4,1,ODI , Australia,Darwin,2008
Shakib Al Hasan,10,0,30,1,3,4,1,ODI , New Zealand,Mirpur,2008
Shakib Al Hasan,10,0,20,2,2,5,1,ODI , New Zealand,Mirpur,2008
Shakib Al Hasan,10,0,41,2,4.1,4,1,ODI , New Zealand,Chattogram,2008
Shakib Al Hasan,3,0,21,2,7,4,1,T20I , South Africa,Johannesburg,2008
Shakib Al Hasan,10,0,48,2,4.8,3,1,ODI , South Africa,Potchefstroom,2008
Shakib Al Hasan,10,0,67,0,6.7,5,1,ODI , South Africa,Benoni,2008
Shakib Al Hasan,10,3,23,3,2.3,4,1,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,6,0,24,0,4,4,1,ODI , Sri Lanka,Mirpur,2009
Shakib Al Hasan,10,2,22,2,2.2,3,2,ODI , Sri Lanka,Mirpur,2009
Shakib Al Hasan,10,4,11,3,1.1,3,2,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,10,3,24,0,2.4,4,1,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,8,4,15,3,1.87,3,1,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,4,0,24,1,6,5,1,T20I , India,Nottingham,2009
Shakib Al Hasan,3,0,23,1,7.66,5,2,T20I , Ireland,Nottingham,2009
Shakib Al Hasan,8,0,26,1,3.25,4,2,ODI , West Indies,Roseau,2009
Shakib Al Hasan,10,2,42,1,4.2,3,1,ODI , West Indies,Roseau,2009
Shakib Al Hasan,9.4,2,28,0,2.89,4,1,ODI , West Indies,Basseterre,2009
Shakib Al Hasan,4,0,13,1,3.25,1,2,T20I , West Indies,Basseterre,2009
Shakib Al Hasan,10,2,42,2,4.2,3,1,ODI , Zimbabwe,Bulawayo,2009
Shakib Al Hasan,9,0,39,2,4.33,2,2,ODI , Zimbabwe,Bulawayo,2009
Shakib Al Hasan,10,0,65,2,6.5,3,1,ODI , Zimbabwe,Bulawayo,2009
Shakib Al Hasan,9,0,70,0,7.77,3,1,ODI , Zimbabwe,Bulawayo,2009
Shakib Al Hasan,8,2,22,0,2.75,3,1,ODI , Zimbabwe,Bulawayo,2009
Shakib Al Hasan,10,0,49,0,4.9,3,2,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,9,1,24,1,2.66,3,1,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,7,1,32,0,4.57,3,1,ODI , Zimbabwe,Mirpur,2009
Shakib Al Hasan,6.5,1,8,3,1.17,4,1,ODI , Zimbabwe,Chattogram,2009
Shakib Al Hasan,10,1,29,3,2.9,3,1,ODI , Zimbabwe,Chattogram,2009
Shakib Al Hasan,10,0,43,0,4.3,3,2,ODI , Sri Lanka,Mirpur,2010
Shakib Al Hasan,10,0,45,1,4.5,4,2,ODI , India,Mirpur,2010
Shakib Al Hasan,8,2,27,0,3.37,4,2,ODI , Sri Lanka,Mirpur,2010
Shakib Al Hasan,10,0,58,1,5.8,4,2,ODI , India,Mirpur,2010
Shakib Al Hasan,2,0,16,0,8,4,2,T20I , New Zealand,Hamilton,2010
Shakib Al Hasan,9,0,62,1,6.88,4,1,ODI , New Zealand,Napier,2010
Shakib Al Hasan,3,0,13,0,4.33,4,2,ODI , New Zealand,Dunedin,2010
Shakib Al Hasan,10,0,33,4,3.3,4,2,ODI , New Zealand,Christchurch,2010
Shakib Al Hasan,10,1,42,1,4.2,3,2,ODI , England,Mirpur,2010
Shakib Al Hasan,10,2,32,3,3.2,5,2,ODI , England,Mirpur,2010
Shakib Al Hasan,10,0,45,1,4.5,4,1,ODI , England,Chattogram,2010
Shakib Al Hasan,4,0,27,2,6.75,5,1,T20I , Pakistan,Gros Islet,2010
Shakib Al Hasan,4,0,24,2,6,3,1,T20I , Australia,Bridgetown,2010
Shakib Al Hasan,10,0,49,2,4.9,3,2,ODI , India,Dambulla,2010
Shakib Al Hasan,10,0,49,1,4.9,4,1,ODI , Sri Lanka,Dambulla,2010
Shakib Al Hasan,10,0,73,2,7.3,6,1,ODI , Pakistan,Dambulla,2010
Shakib Al Hasan,10,0,35,2,3.5,4,2,ODI , England,Nottingham,2010
Shakib Al Hasan,10,0,40,2,4,5,2,ODI , England,Bristol,2010
Shakib Al Hasan,10,0,75,0,7.5,5,1,ODI , England,Birmingham,2010
Shakib Al Hasan,10,0,52,1,5.2,5,2,ODI , Ireland,Belfast,2010
Shakib Al Hasan,9,1,21,2,2.33,4,1,ODI , Ireland,Belfast,2010
Shakib Al Hasan,5,0,36,2,7.2,4,2,ODI , Netherlands,Glasgow,2010
Shakib Al Hasan,8,0,41,4,5.12,5,2,ODI , New Zealand,Mirpur,2010
Shakib Al Hasan,9,1,45,2,5,4,1,ODI , New Zealand,Mirpur,2010
Shakib Al Hasan,10,0,54,3,5.4,4,2,ODI , New Zealand,Mirpur,2010
Shakib Al Hasan,10,1,35,2,3.5,5,2,ODI , New Zealand,Mirpur,2010
Shakib Al Hasan,10,0,37,1,3.7,5,1,ODI , Zimbabwe,Mirpur,2010
Shakib Al Hasan,9,0,39,4,4.33,4,1,ODI , Zimbabwe,Mirpur,2010
Shakib Al Hasan,9,0,57,1,6.33,4,2,ODI , Zimbabwe,Mirpur,2010
Shakib Al Hasan,10,0,58,3,5.8,6,1,ODI , Zimbabwe,Chattogram,2010
Shakib Al Hasan,10,0,61,1,6.1,4,1,ODI , India,Mirpur,2011
Shakib Al Hasan,8,0,28,2,3.5,4,2,ODI , Ireland,Mirpur,2011
Shakib Al Hasan,0.2,0,1,0,3,6,2,ODI , West Indies,Mirpur,2011
Shakib Al Hasan,10,0,49,2,4.9,6,1,ODI , England,Chattogram,2011
Shakib Al Hasan,8,0,38,1,4.75,3,1,ODI , Netherlands,Chattogram,2011
Shakib Al Hasan,10,0,46,2,4.6,6,1,ODI , South Africa,Mirpur,2011
Shakib Al Hasan,10,0,34,0,3.4,5,1,ODI , Australia,Mirpur,2011
Shakib Al Hasan,7,1,35,1,5,3,2,ODI , Australia,Mirpur,2011
Shakib Al Hasan,7,0,48,0,6.85,3,1,ODI , Australia,Mirpur,2011
Shakib Al Hasan,10,0,48,1,4.8,4,2,ODI , Zimbabwe,Harare,2011
Shakib Al Hasan,8,1,31,0,3.87,4,2,ODI , Zimbabwe,Harare,2011
Shakib Al Hasan,6,0,46,2,7.66,6,1,ODI , Zimbabwe,Harare,2011
Shakib Al Hasan,6,0,25,1,4.16,5,1,ODI , Zimbabwe,Bulawayo,2011
Shakib Al Hasan,7,0,26,2,3.71,4,2,ODI , Zimbabwe,Bulawayo,2011
Shakib Al Hasan,4,0,25,2,6.25,4,1,T20I , West Indies,Mirpur,2011
Shakib Al Hasan,10,0,50,0,5,4,1,ODI , West Indies,Mirpur,2011
Shakib Al Hasan,10,1,30,2,3,3,2,ODI , West Indies,Mirpur,2011
Shakib Al Hasan,5,0,16,4,3.2,4,1,ODI , West Indies,Chattogram,2011
Shakib Al Hasan,4,1,24,2,6,3,1,T20I , Pakistan,Mirpur,2011
Shakib Al Hasan,9.4,3,42,2,4.34,3,2,ODI , Pakistan,Mirpur,2011
Shakib Al Hasan,10,0,27,1,2.7,3,1,ODI , Pakistan,Mirpur,2011
Shakib Al Hasan,10,2,21,1,2.1,4,1,ODI , Pakistan,Chattogram,2011
Shakib Al Hasan,10,0,41,2,4.1,3,1,ODI , Pakistan,Mirpur,2012
Shakib Al Hasan,10,0,63,0,6.3,4,1,ODI , India,Mirpur,2012
Shakib Al Hasan,10,1,56,2,5.6,5,1,ODI , Sri Lanka,Mirpur,2012
Shakib Al Hasan,10,1,39,2,3.9,5,1,ODI , Pakistan,Mirpur,2012
Shakib Al Hasan,4,0,26,0,6.5,3,2,T20I , Ireland,Belfast,2012
Shakib Al Hasan,4,0,31,0,7.75,3,2,T20I , Ireland,Belfast,2012
Shakib Al Hasan,4,0,28,1,7,2,1,T20I , Ireland,Belfast,2012
Shakib Al Hasan,4,0,37,1,9.25,4,1,T20I , Scotland,The Hague,2012
Shakib Al Hasan,4,0,23,2,5.75,3,1,T20I , Netherlands,The Hague,2012
Shakib Al Hasan,4,0,28,2,7,3,2,T20I , Netherlands,The Hague,2012
Shakib Al Hasan,4,0,40,0,10,4,1,T20I , New Zealand,Pallekele,2012
Shakib Al Hasan,4,0,23,0,5.75,4,2,T20I , Pakistan,Pallekele,2012
Shakib Al Hasan,3,0,27,0,9,4,2,ODI , Zimbabwe,Bulawayo,2013
Shakib Al Hasan,9,0,42,1,4.66,5,2,ODI , Zimbabwe,Bulawayo,2013
Shakib Al Hasan,9,1,43,0,4.77,5,2,ODI , Zimbabwe,Bulawayo,2013
Shakib Al Hasan,4,0,20,2,5,4,1,T20I , Zimbabwe,Bulawayo,2013
Shakib Al Hasan,4,0,21,4,5.25,3,2,T20I , Zimbabwe,Bulawayo,2013
Shakib Al Hasan,4,0,27,2,6.75,4,1,T20I , Sri Lanka,Chattogram,2014
Shakib Al Hasan,2,0,8,1,4,4,2,T20I , Sri Lanka,Chattogram,2014
Shakib Al Hasan,7,0,29,2,4.14,3,1,ODI , Sri Lanka,Mirpur,2014
Shakib Al Hasan,10,1,46,1,4.6,4,1,ODI , Sri Lanka,Mirpur,2014
Shakib Al Hasan,10,2,53,1,5.3,3,2,ODI , Pakistan,Mirpur,2014
Shakib Al Hasan,10,0,27,0,2.7,3,2,ODI , Sri Lanka,Mirpur,2014
Shakib Al Hasan,3.1,0,8,3,2.52,3,1,T20I , Afghanistan,Mirpur,2014
Shakib Al Hasan,4,0,22,0,5.5,4,1,T20I , Nepal,Chattogram,2014
Shakib Al Hasan,4,0,9,3,2.25,2,2,T20I , Hong Kong,Chattogram,2014
Shakib Al Hasan,3,0,21,1,7,6,1,T20I , West Indies,Mirpur,2014
Shakib Al Hasan,4,0,26,0,6.5,4,2,T20I , India,Mirpur,2014
Shakib Al Hasan,4,0,21,1,5.25,3,1,T20I , Pakistan,Mirpur,2014
Shakib Al Hasan,3,0,36,0,12,3,2,T20I , Australia,Mirpur,2014
Shakib Al Hasan,6,0,27,2,4.5,3,2,ODI , India,Mirpur,2014
Shakib Al Hasan,2.3,0,8,1,3.2,5,1,ODI , India,Mirpur,2014
Shakib Al Hasan,7.2,0,27,3,3.68,4,1,ODI , India,Mirpur,2014
Shakib Al Hasan,10,0,41,4,4.1,4,2,ODI , Zimbabwe,Chattogram,2014
Shakib Al Hasan,8,2,18,1,2.25,5,2,ODI , Zimbabwe,Chattogram,2014
Shakib Al Hasan,7,1,19,1,2.71,6,2,ODI , Zimbabwe,Mirpur,2014
Shakib Al Hasan,10,1,28,2,2.8,3,2,ODI , Zimbabwe,Mirpur,2014
Shakib Al Hasan,7,1,30,3,4.28,3,1,ODI , Zimbabwe,Mirpur,2014
Shakib Al Hasan,8.5,0,43,2,4.86,4,2,ODI , Afghanistan,Canberra,2015
Shakib Al Hasan,10,0,55,0,5.5,4,1,ODI , Sri Lanka,Melbourne,2015
Shakib Al Hasan,10,0,46,1,4.6,2,1,ODI , Scotland,Nelson,2015
Shakib Al Hasan,10,0,41,0,4.1,4,2,ODI , England,Adelaide,2015
Shakib Al Hasan,8.5,1,55,4,6.22,1,2,ODI , New Zealand,Hamilton,2015
Shakib Al Hasan,10,0,58,1,5.8,6,1,ODI , India,Melbourne,2015
Shakib Al Hasan,9.2,0,45,1,4.82,4,2,ODI , Pakistan,Mirpur,2015
Shakib Al Hasan,10,0,51,2,5.1,6,1,ODI , Pakistan,Mirpur,2015
Shakib Al Hasan,10,0,34,2,3.4,6,1,ODI , Pakistan,Mirpur,2015
Shakib Al Hasan,4,0,17,0,4.25,2,1,T20I , Pakistan,Mirpur,2015
Shakib Al Hasan,8,0,33,2,4.12,6,2,ODI , India,Mirpur,2015
Shakib Al Hasan,7,0,33,0,4.71,6,1,ODI , India,Mirpur,2015
Shakib Al Hasan,9,1,33,1,3.66,6,1,ODI , India,Mirpur,2015
Shakib Al Hasan,4,0,24,1,6,3,1,T20I , South Africa,Mirpur,2015
Shakib Al Hasan,4,0,37,0,9.25,4,1,T20I , South Africa,Mirpur,2015
Shakib Al Hasan,5,1,27,0,5.4,4,2,ODI , South Africa,Mirpur,2015
Shakib Al Hasan,10,0,30,0,3,3,1,ODI , South Africa,Mirpur,2015
Shakib Al Hasan,8,0,33,3,4.12,3,1,ODI , South Africa,Chattogram,2015
Shakib Al Hasan,10,0,47,5,4.7,3,2,ODI , Zimbabwe,Mirpur,2015
Shakib Al Hasan,4,0,45,1,11.25,3,1,T20I , Zimbabwe,Khulna,2016
Shakib Al Hasan,4,0,26,0,6.5,2,2,T20I , Zimbabwe,Khulna,2016
Shakib Al Hasan,4,0,32,3,8,5,1,T20I , Zimbabwe,Khulna,2016
Shakib Al Hasan,4,0,35,1,8.75,5,1,T20I , Zimbabwe,Khulna,2016
Shakib Al Hasan,3,0,15,1,5,6,1,T20I , India,Mirpur,2016
Shakib Al Hasan,3.4,0,20,2,5.45,5,2,T20I , U.A.E.,Mirpur,2016
Shakib Al Hasan,4,0,21,2,5.25,3,2,T20I , Sri Lanka,Mirpur,2016
Shakib Al Hasan,4,0,26,0,6.5,5,1,T20I , Pakistan,Mirpur,2016
Shakib Al Hasan,2,0,26,0,13,4,2,T20I , India,Mirpur,2016
Shakib Al Hasan,4,0,29,2,7.25,7,2,T20I , Netherlands,Dharamsala,2016
Shakib Al Hasan,3,0,15,4,5,4,2,T20I , Oman,Dharamsala,2016
Shakib Al Hasan,4,0,39,0,9.75,4,1,T20I , Pakistan,Eden Gardens,2016
Shakib Al Hasan,4,0,27,3,6.75,5,2,T20I , Australia,Bengaluru,2016
Shakib Al Hasan,4,0,23,1,5.75,5,1,T20I , India,Bengaluru,2016
Shakib Al Hasan,4,0,33,0,8.25,3,1,T20I , New Zealand,Eden Gardens,2016
Shakib Al Hasan,10,0,26,2,2.6,3,2,ODI , Afghanistan,Mirpur,2016
Shakib Al Hasan,10,0,47,4,4.7,2,2,ODI , Afghanistan,Mirpur,2016
Shakib Al Hasan,6,0,34,0,5.66,3,2,ODI , Afghanistan,Mirpur,2016
Shakib Al Hasan,10,0,59,2,5.9,3,1,ODI , England,Mirpur,2016
Shakib Al Hasan,9,0,50,1,5.55,1,2,ODI , England,Mirpur,2016
