Name,Runs,4s,6s,SR,Pos,Dismissal,Inns,Format,Opposition,Ground,Year
Jason Roy,20,3,0,60.6,1,caught,1,ODI , Ireland,Lord's,2017
Jason Roy,1,0,0,16.66,1,caught,1,ODI , South Africa,Leeds,2017
Jason Roy,8,1,0,50,1,bowled,1,ODI , South Africa,Southampton,2017
Jason Roy,4,1,0,80,1,caught,1,ODI , South Africa,Lord's,2017
Jason Roy,1,0,0,12.5,1,caught,2,ODI , Bangladesh,The Oval,2017
Jason Roy,13,2,0,56.52,1,bowled,1,ODI , New Zealand,Cardiff,2017
Jason Roy,4,1,0,200,1,lbw,2,ODI , Australia,Birmingham,2017
Jason Roy,28,3,2,200,1,lbw,2,T20I , South Africa,Southampton,2017
Jason Roy,67,9,1,148.88,1,obstruct field,2,T20I , South Africa,Taunton,2017
Jason Roy,8,1,0,100,1,caught,1,T20I , South Africa,Cardiff,2017
Jason Roy,0,0,0,0,1,caught,2,T20I , West Indies,Chester-le-Street,2017
Jason Roy,84,11,2,127.27,1,caught,2,ODI , West Indies,The Oval,2017
Jason Roy,96,11,1,137.14,1,lbw,2,ODI , West Indies,Southampton,2017
Jason Roy,180,16,5,119.2,1,caught,2,ODI , Australia,Melbourne,2018
Jason Roy,2,0,0,50,1,caught,2,ODI , Australia,Brisbane,2018
Jason Roy,19,4,0,79.16,1,caught,1,ODI , Australia,Sydney,2018
Jason Roy,0,0,0,0,1,caught,1,ODI , Australia,Adelaide,2018
Jason Roy,49,7,1,106.52,1,caught,1,ODI , Australia,Perth,2018
Jason Roy,9,1,0,128.57,1,caught,1,T20I , Australia,Hobart,2018
Jason Roy,8,1,0,114.28,1,caught,1,T20I , Australia,Melbourne,2018
Jason Roy,8,2,0,100,1,caught,2,T20I , New Zealand,Wellington,2018
Jason Roy,21,3,1,161.53,1,caught,1,T20I , New Zealand,Hamilton,2018
Jason Roy,49,5,1,74.24,1,bowled,1,ODI , New Zealand,Hamilton,2018
Jason Roy,8,2,0,61.53,1,caught,2,ODI , New Zealand,Mount Maunganui,2018
Jason Roy,15,2,0,57.69,1,caught,1,ODI , New Zealand,Wellington,2018
Jason Roy,42,5,2,102.43,1,caught,1,ODI , New Zealand,Dunedin,2018
Jason Roy,34,3,0,106.25,1,caught,2,ODI , Scotland,Edinburgh,2018
Jason Roy,0,0,0,0,1,bowled,2,ODI , Australia,The Oval,2018
Jason Roy,120,12,2,111.11,1,caught,1,ODI , Australia,Cardiff,2018
Jason Roy,82,7,4,134.42,1,run out,1,ODI , Australia,Nottingham,2018
Jason Roy,101,12,2,121.68,1,caught,2,ODI , Australia,Chester-le-Street,2018
Jason Roy,1,0,0,33.33,1,bowled,2,ODI , Australia,Manchester,2018
Jason Roy,44,6,0,169.23,1,caught,1,T20I , Australia,Birmingham,2018
Jason Roy,30,5,0,150,1,bowled,1,T20I , India,Manchester,2018
Jason Roy,15,2,1,125,1,bowled,2,T20I , India,Cardiff,2018
Jason Roy,67,4,7,216.12,1,caught,1,T20I , India,Bristol,2018
Jason Roy,38,6,0,108.57,1,caught,1,ODI , India,Nottingham,2018
Jason Roy,40,4,1,95.23,1,caught,1,ODI , India,Lord's,2018
Jason Roy,24,4,0,88.88,1,caught,1,ODI , Sri Lanka,Dambulla,2018
Jason Roy,0,0,0,0,1,caught,1,ODI , Sri Lanka,Dambulla,2018
Jason Roy,41,3,2,157.69,1,lbw,2,ODI , Sri Lanka,Pallekele,2018
Jason Roy,45,5,1,91.83,1,lbw,2,ODI , Sri Lanka,Pallekele,2018
Jason Roy,4,1,0,66.66,1,bowled,2,ODI , Sri Lanka,Colombo (RPS),2018
Jason Roy,69,4,6,191.66,1,caught,1,T20I , Sri Lanka,Colombo (RPS),2018
Jason Roy,123,15,3,144.7,1,caught,2,ODI , West Indies,Bridgetown,2019
Jason Roy,2,0,0,50,1,bowled,2,ODI , West Indies,Bridgetown,2019
Jason Roy,87,6,3,88.77,1,caught,1,ODI , Pakistan,Southampton,2019
Jason Roy,76,8,4,138.18,1,caught,2,ODI , Pakistan,Bristol,2019
Jason Roy,114,11,4,128.08,1,caught,2,ODI , Pakistan,Nottingham,2019
Jason Roy,54,8,0,101.88,1,caught,1,ODI , South Africa,The Oval,2019
Jason Roy,8,2,0,114.28,1,lbw,2,ODI , Pakistan,Nottingham,2019
Jason Roy,153,14,5,126.44,1,caught,1,ODI , Bangladesh,Cardiff,2019
Jason Roy,66,7,2,115.78,1,caught,1,ODI , India,Birmingham,2019
Jason Roy,60,8,0,98.36,1,caught,1,ODI , New Zealand,Chester-le-Street,2019
Jason Roy,85,9,5,130.76,1,caught,2,ODI , Australia,Birmingham,2019
Jason Roy,17,3,0,85,1,caught,2,ODI , New Zealand,Lord's,2019
Jason Roy,32,5,0,100,1,caught,1,ODI , South Africa,Cape Town,2020
Jason Roy,21,0,2,100,1,caught,2,ODI , South Africa,Johannesburg,2020
Jason Roy,70,7,3,184.21,1,caught,2,T20I , South Africa,East London,2020
Jason Roy,40,3,2,137.93,1,caught,1,T20I , South Africa,Durban,2020
Jason Roy,7,0,1,175,1,caught,2,T20I , South Africa,Centurion,2020
Jason Roy,24,2,1,109.09,1,lbw,2,ODI , Ireland,Southampton,2020
Jason Roy,0,0,0,0,1,caught,2,ODI , Ireland,Southampton,2020
Jason Roy,1,0,0,25,1,caught,1,ODI , Ireland,Southampton,2020
Jason Roy,3,0,0,25,1,caught,2,ODI , Australia,Manchester,2020
Jason Roy,21,4,0,95.45,1,run out,1,ODI , Australia,Manchester,2020
Jason Roy,0,0,0,0,1,caught,1,ODI , Australia,Manchester,2020
Jason Roy,0,0,0,0,1,caught,2,T20I , South Africa,Cape Town,2020
Jason Roy,14,2,0,73.68,1,caught,2,T20I , South Africa,Paarl,2020
Jason Roy,16,1,1,114.28,1,lbw,2,T20I , South Africa,Cape Town,2020
Jason Roy,49,4,3,153.12,1,lbw,2,T20I , India,Ahmedabad,2021
Jason Roy,46,4,2,131.42,1,caught,1,T20I , India,Ahmedabad,2021
Jason Roy,9,2,0,69.23,1,caught,2,T20I , India,Ahmedabad,2021
Jason Roy,40,6,1,148.14,1,caught,2,T20I , India,Ahmedabad,2021
Jason Roy,0,0,0,0,1,bowled,2,T20I , India,Ahmedabad,2021
Jason Roy,46,7,1,131.42,1,caught,2,ODI , India,Pune,2021
Jason Roy,55,7,1,105.76,1,run out,2,ODI , India,Pune,2021
Jason Roy,14,3,0,233.33,1,bowled,2,ODI , India,Pune,2021
Jason Roy,36,4,1,163.63,1,caught,2,T20I , Sri Lanka,Cardiff,2021
Jason Roy,17,2,0,100,1,caught,2,T20I , Sri Lanka,Cardiff,2021
Jason Roy,60,10,0,115.38,1,caught,2,ODI , Sri Lanka,The Oval,2021
Jason Roy,32,2,3,246.15,2,caught,2,T20I , Pakistan,Nottingham,2021
Jason Roy,10,1,1,250,1,caught,1,T20I , Pakistan,Leeds,2021
Jason Roy,64,12,1,177.77,1,caught,2,T20I , Pakistan,Manchester,2021
Jason Roy,11,0,1,110,1,caught,2,T20I , West Indies,Dubai (DSC),2021
Jason Roy,61,5,3,160.52,1,caught,2,T20I , Bangladesh,Abu Dhabi,2021
Jason Roy,22,1,1,110,1,lbw,2,T20I , Australia,Dubai (DSC),2021
Jason Roy,9,1,0,150,1,bowled,1,T20I , Sri Lanka,Sharjah,2021
Jason Roy,20,4,0,133.33,1,retired notout,2,T20I , South Africa,Sharjah,2021
Jason Roy,6,0,1,100,1,bowled,1,T20I , West Indies,Bridgetown,2022
Jason Roy,45,6,2,145.16,1,caught,1,T20I , West Indies,Bridgetown,2022
Jason Roy,19,0,2,118.75,1,caught,2,T20I , West Indies,Bridgetown,2022
Jason Roy,52,5,3,123.8,1,caught,1,T20I , West Indies,Bridgetown,2022
Jason Roy,8,2,0,160,1,caught,2,T20I , West Indies,Bridgetown,2022
Jason Roy,1,0,0,14.28,1,bowled,1,ODI , Netherlands,Amstelveen,2022
Jason Roy,73,13,1,121.66,1,caught,2,ODI , Netherlands,Amstelveen,2022
Jason Roy,101,15,0,117.44,1,not out,2,ODI , Netherlands,Amstelveen,2022
Jason Roy,4,0,0,25,1,caught,2,T20I , India,Southampton,2022
Jason Roy,0,0,0,0,1,caught,2,T20I , India,Birmingham,2022
Jason Roy,27,1,2,103.84,1,caught,1,T20I , India,Nottingham,2022
Jason Roy,0,0,0,0,1,bowled,1,ODI , India,The Oval,2022
Jason Roy,23,2,1,69.69,1,caught,1,ODI , India,Lord's,2022
Jason Roy,41,7,0,132.25,1,caught,1,ODI , India,Manchester,2022
Jason Roy,43,3,1,69.35,1,caught,2,ODI , South Africa,Chester-le-Street,2022
Jason Roy,14,3,0,116.66,1,caught,1,ODI , South Africa,Manchester,2022
Jason Roy,8,0,0,53.33,1,caught,1,T20I , South Africa,Bristol,2022
Jason Roy,20,3,0,90.9,1,caught,2,T20I , South Africa,Cardiff,2022
Jason Roy,17,0,0,94.44,1,caught,2,T20I , South Africa,Southampton,2022
Jason Roy,6,0,0,54.54,1,bowled,1,ODI , Australia,Adelaide,2022
Jason Roy,0,0,0,0,1,caught,2,ODI , Australia,Sydney,2022
Jason Roy,33,6,0,68.75,1,lbw,2,ODI , Australia,Melbourne,2022
Jason Roy,113,11,4,124.17,1,caught,2,ODI , South Africa,Bloemfontein,2023
Jason Roy,9,1,0,47.36,1,bowled,1,ODI , South Africa,Bloemfontein,2023
Jason Roy,1,0,0,14.28,1,caught,1,ODI , South Africa,Kimberley,2023
Jason Roy,4,1,0,66.66,1,caught,2,ODI , Bangladesh,Mirpur,2023
Jason Roy,132,18,1,106.45,1,lbw,1,ODI , Bangladesh,Mirpur,2023
Jason Roy,19,3,0,57.57,1,bowled,2,ODI , Bangladesh,Chattogram,2023
Jason Behrendorff,1,0,0,100,11,not out,1,ODI , India,Adelaide,2019
Jason Behrendorff,6,0,0,200,8,not out,1,ODI , Pakistan,Dubai (DSC),2019
Jason Behrendorff,0,0,0,0,10,lbw,1,ODI , New Zealand,Lord's,2019
Jason Behrendorff,11,0,0,183.33,10,not out,2,ODI , South Africa,Manchester,2019
Jason Behrendorff,1,0,0,25,10,bowled,1,ODI , England,Birmingham,2019
Jason Behrendorff,5,0,0,71.42,9,caught,2,T20I , West Indies,Gros Islet,2021
Jason Behrendorff,2,0,0,25,9,caught,1,ODI , Pakistan,Lahore,2022
Naman Ojha,1,0,0,14.28,2,lbw,1,ODI , Sri Lanka,Harare,2010
Naman Ojha,2,0,0,22.22,2,caught,2,T20I , Zimbabwe,Harare,2010
Naman Ojha,10,2,0,55.55,1,caught,2,T20I , Zimbabwe,Harare,2010
Ben Dwarshuis,0,0,0,0,9,not out,2,T20I , Pakistan,Lahore,2022
Prithvi Shaw,20,3,0,95.23,1,caught,1,ODI , New Zealand,Hamilton,2020
Prithvi Shaw,24,6,0,126.31,1,bowled,2,ODI , New Zealand,Auckland,2020
Prithvi Shaw,40,3,2,95.23,1,run out,1,ODI , New Zealand,Mount Maunganui,2020
Prithvi Shaw,43,9,0,179.16,1,caught,2,ODI , Sri Lanka,Colombo (RPS),2021
Prithvi Shaw,13,3,0,118.18,1,bowled,2,ODI , Sri Lanka,Colombo (RPS),2021
Prithvi Shaw,49,8,0,100,1,lbw,1,ODI , Sri Lanka,Colombo (RPS),2021
Prithvi Shaw,0,0,0,0,1,caught,1,T20I , Sri Lanka,Colombo (RPS),2021
Sam Billings,3,0,0,50,7,lbw,1,ODI , New Zealand,Birmingham,2015
Sam Billings,12,1,0,75,7,caught,2,ODI , New Zealand,The Oval,2015
Sam Billings,34,6,0,212.5,7,caught,1,ODI , New Zealand,Southampton,2015
Sam Billings,41,4,1,136.66,7,caught,2,ODI , New Zealand,Chester-le-Street,2015
Sam Billings,21,2,1,190.9,6,caught,1,T20I , New Zealand,Manchester,2015
Sam Billings,2,0,0,28.57,6,run out,1,T20I , Australia,Cardiff,2015
Sam Billings,53,5,2,212,6,run out,1,T20I , Pakistan,Dubai (DSC),2015
Sam Billings,11,0,1,122.22,6,caught,1,T20I , Pakistan,Dubai (DSC),2015
Sam Billings,7,1,0,87.5,7,caught,1,T20I , Pakistan,Sharjah,2015
Sam Billings,5,1,0,83.33,7,caught,1,T20I , South Africa,Johannesburg,2016
Sam Billings,62,4,1,89.85,2,caught,2,ODI , Bangladesh,Chattogram,2016
Sam Billings,35,5,0,60.34,2,caught,1,ODI , India,Eden Gardens,2017
Sam Billings,22,3,1,220,2,bowled,2,T20I , India,Kanpur,2017
Sam Billings,12,0,1,133.33,2,caught,2,T20I , India,Nagpur,2017
Sam Billings,0,0,0,0,2,caught,2,T20I , India,Bengaluru,2017
Sam Billings,52,7,0,92.85,2,caught,1,ODI , West Indies,North Sound,2017
Sam Billings,0,0,0,0,2,caught,2,ODI , West Indies,North Sound,2017
Sam Billings,7,1,0,70,6,caught,1,ODI , Ireland,Lord's,2017
Sam Billings,3,0,0,75,2,caught,2,T20I , South Africa,Taunton,2017
Sam Billings,12,0,1,109.09,5,caught,1,T20I , South Africa,Cardiff,2017
Sam Billings,2,0,0,50,6,caught,2,ODI , West Indies,The Oval,2017
Sam Billings,10,1,0,111.11,6,caught,1,T20I , Australia,Hobart,2018
Sam Billings,29,4,1,126.08,6,caught,1,T20I , Australia,Melbourne,2018
Sam Billings,12,1,0,109.09,6,caught,2,T20I , New Zealand,Wellington,2018
Sam Billings,6,0,0,75,6,bowled,1,T20I , New Zealand,Hamilton,2018
Sam Billings,4,1,0,66.66,3,caught,2,T20I , West Indies,Lord's,2018
Sam Billings,12,1,0,85.71,6,caught,2,ODI , Scotland,Edinburgh,2018
Sam Billings,11,0,0,61.11,6,bowled,1,ODI , Australia,Cardiff,2018
Sam Billings,18,1,0,112.5,6,bowled,2,T20I , West Indies,Gros Islet,2019
Sam Billings,87,10,3,185.1,6,caught,1,T20I , West Indies,Basseterre,2019
Sam Billings,14,2,0,127.27,5,not out,2,T20I , New Zealand,Christchurch,2019
Sam Billings,8,0,0,80,5,caught,2,T20I , New Zealand,Wellington,2019
Sam Billings,1,0,0,50,5,run out,2,T20I , New Zealand,Nelson,2019
Sam Billings,0,0,0,0,5,not out,1,T20I , New Zealand,Napier,2019
Sam Billings,11,1,0,110,6,not out,2,T20I , New Zealand,Auckland,2019
Sam Billings,67,11,0,124.07,5,not out,2,ODI , Ireland,Southampton,2020
Sam Billings,46,6,0,75.4,5,not out,2,ODI , Ireland,Southampton,2020
Sam Billings,19,3,0,105.55,6,caught,1,ODI , Ireland,Southampton,2020
Sam Billings,3,0,0,60,6,not out,1,T20I , Pakistan,Manchester,2020
Sam Billings,10,2,0,200,6,caught,2,T20I , Pakistan,Manchester,2020
Sam Billings,26,2,1,108.33,6,caught,2,T20I , Pakistan,Manchester,2020
Sam Billings,4,0,0,100,4,caught,1,T20I , Australia,Southampton,2020
Sam Billings,118,14,2,107.27,6,caught,2,ODI , Australia,Manchester,2020
Sam Billings,8,0,0,28.57,6,bowled,1,ODI , Australia,Manchester,2020
Sam Billings,57,4,2,98.27,6,caught,1,ODI , Australia,Manchester,2020
Sam Billings,18,1,0,81.81,6,caught,2,ODI , India,Pune,2021
Sam Billings,24,2,0,82.75,5,bowled,2,T20I , Sri Lanka,Cardiff,2021
Sam Billings,2,0,0,66.66,4,caught,1,T20I , Sri Lanka,Southampton,2021
Sam Billings,3,0,0,37.5,5,caught,2,ODI , Sri Lanka,Chester-le-Street,2021
Sam Billings,2,0,0,50,6,stumped,1,T20I , West Indies,Bridgetown,2022
Sam Billings,5,1,0,71.42,5,caught,1,T20I , West Indies,Bridgetown,2022
Sam Billings,13,0,2,325,6,not out,1,T20I , West Indies,Bridgetown,2022
Sam Billings,41,1,2,146.42,6,caught,2,T20I , West Indies,Bridgetown,2022
Sam Billings,17,2,0,77.27,5,bowled,1,ODI , Australia,Adelaide,2022
Sam Billings,71,3,2,88.75,5,bowled,2,ODI , Australia,Sydney,2022
Sam Billings,7,1,0,58.33,4,caught,2,ODI , Australia,Melbourne,2022
Imran Tahir,1,0,0,100,11,not out,2,ODI , England,Chennai,2011
Imran Tahir,0,0,0,0,11,not out,2,ODI , New Zealand,Mirpur,2011
Imran Tahir,1,0,0,25,11,caught,1,ODI , Pakistan,Sharjah,2013
Imran Tahir,3,0,0,27.27,11,stumped,2,ODI , Pakistan,Dubai (DSC),2013
Imran Tahir,0,0,0,-,11,not out,2,ODI , Pakistan,Cape Town,2013
Imran Tahir,8,0,1,200,10,not out,2,T20I , Sri Lanka,Chattogram,2014
Imran Tahir,9,1,0,128.57,10,not out,1,T20I , Netherlands,Chattogram,2014
Imran Tahir,0,0,0,0,11,not out,2,ODI , Sri Lanka,Pallekele,2014
Imran Tahir,0,0,0,-,11,not out,1,ODI , Zimbabwe,Bulawayo,2014
Imran Tahir,23,3,0,115,11,not out,1,ODI , Zimbabwe,Harare,2014
Imran Tahir,2,0,0,50,11,caught,2,ODI , Australia,Harare,2014
Imran Tahir,0,0,0,0,11,not out,1,ODI , New Zealand,Mount Maunganui,2014
Imran Tahir,22,4,0,100,11,caught,2,ODI , Australia,Perth,2014
Imran Tahir,8,1,0,80,11,lbw,2,ODI , India,Melbourne,2015
Imran Tahir,0,0,0,0,11,caught,2,ODI , Pakistan,Auckland,2015
Imran Tahir,1,0,0,25,11,not out,1,ODI , Bangladesh,Mirpur,2015
Imran Tahir,4,0,0,57.14,11,run out,1,ODI , New Zealand,Potchefstroom,2015
Imran Tahir,9,0,1,75,10,caught,2,ODI , India,Indore,2015
Imran Tahir,4,0,0,40,11,not out,2,ODI , India,Chennai,2015
Imran Tahir,4,1,0,400,11,not out,2,ODI , England,Johannesburg,2016
Imran Tahir,0,0,0,0,11,lbw,1,ODI , West Indies,Providence,2016
Imran Tahir,0,0,0,0,10,caught,1,ODI , Australia,Providence,2016
Imran Tahir,6,0,0,66.66,11,run out,2,ODI , Australia,Basseterre,2016
Imran Tahir,29,7,0,120.83,11,caught,2,ODI , West Indies,Bridgetown,2016
Imran Tahir,1,0,0,16.66,10,bowled,1,T20I , Sri Lanka,Johannesburg,2017
Imran Tahir,0,0,0,-,11,not out,2,ODI , New Zealand,Christchurch,2017
Imran Tahir,0,0,0,-,11,not out,2,ODI , England,Leeds,2017
Imran Tahir,1,0,0,14.28,11,run out,1,ODI , India,The Oval,2017
Imran Tahir,0,0,0,0,10,bowled,1,ODI , India,Centurion,2018
Imran Tahir,8,2,0,133.33,10,caught,2,ODI , India,Cape Town,2018
Imran Tahir,2,0,0,25,10,caught,1,ODI , India,Centurion,2018
Imran Tahir,1,0,0,25,10,lbw,1,ODI , Zimbabwe,Bloemfontein,2018
Imran Tahir,11,2,0,100,11,not out,2,ODI , Australia,Adelaide,2018
Imran Tahir,5,1,0,55.55,11,caught,1,ODI , Pakistan,Johannesburg,2019
Imran Tahir,1,0,0,33.33,11,not out,1,ODI , Sri Lanka,Centurion,2019
Imran Tahir,1,0,0,100,10,not out,2,T20I , Sri Lanka,Cape Town,2019
Imran Tahir,0,0,0,0,11,caught,2,ODI , England,The Oval,2019
Imran Tahir,10,0,0,100,10,not out,2,ODI , Bangladesh,The Oval,2019
Imran Tahir,0,0,0,0,10,caught,1,ODI , India,Southampton,2019
Imran Tahir,1,0,0,33.33,11,not out,2,ODI , Pakistan,Lord's,2019
Manoj Tiwary,2,0,0,12.5,5,bowled,1,ODI , Australia,Brisbane,2008
Manoj Tiwary,2,0,0,11.76,2,caught,2,ODI , West Indies,North Sound,2011
Manoj Tiwary,22,1,1,100,4,caught,1,ODI , West Indies,Kingston,2011
Manoj Tiwary,11,1,0,157.14,7,caught,1,ODI , England,Southampton,2011
Manoj Tiwary,24,4,0,80,4,caught,1,ODI , England,Eden Gardens,2011
Manoj Tiwary,15,0,0,88.23,5,bowled,1,T20I , England,Eden Gardens,2011
Manoj Tiwary,104,10,1,82.53,4,retired notout,1,ODI , West Indies,Chennai,2011
Manoj Tiwary,21,2,0,55.26,5,lbw,2,ODI , Sri Lanka,Colombo (RPS),2012
Manoj Tiwary,65,6,0,95.58,5,caught,1,ODI , Sri Lanka,Pallekele,2012
Manoj Tiwary,2,0,0,33.33,5,caught,1,ODI , Bangladesh,Mirpur,2014
Manoj Tiwary,2,0,0,14.28,4,lbw,1,ODI , Zimbabwe,Harare,2015
Manoj Tiwary,22,0,1,84.61,4,caught,1,ODI , Zimbabwe,Harare,2015
Manoj Tiwary,10,0,0,30.3,4,caught,1,ODI , Zimbabwe,Harare,2015
Mayank Agarwal,32,6,0,103.22,2,caught,1,ODI , New Zealand,Hamilton,2020
Mayank Agarwal,3,0,0,60,2,caught,2,ODI , New Zealand,Auckland,2020
Mayank Agarwal,1,0,0,33.33,2,bowled,1,ODI , New Zealand,Mount Maunganui,2020
Mayank Agarwal,22,2,1,122.22,1,caught,2,ODI , Australia,Sydney,2020
Mayank Agarwal,28,4,0,107.69,1,caught,2,ODI , Australia,Sydney,2020
Tim Southee,1,0,0,50,9,caught,2,T20I , England,Auckland,2008
Tim Southee,12,2,0,120,10,not out,2,T20I , England,Christchurch,2008
Tim Southee,6,0,1,100,10,caught,2,ODI , England,Chester-le-Street,2008
Tim Southee,0,0,0,0,10,caught,1,ODI , England,Bristol,2008
Tim Southee,6,0,0,66.66,10,run out,2,ODI , England,The Oval,2008
Tim Southee,19,2,1,135.71,10,not out,1,ODI , Bangladesh,Mirpur,2008
Tim Southee,0,0,0,0,10,run out,1,ODI , Bangladesh,Mirpur,2008
Tim Southee,2,0,0,66.66,10,run out,1,T20I , West Indies,Hamilton,2008
Tim Southee,6,1,0,150,10,not out,1,ODI , West Indies,Christchurch,2009
Tim Southee,3,0,0,50,9,bowled,2,ODI , Australia,Perth,2009
Tim Southee,17,1,1,170,8,caught,2,ODI , Australia,Sydney,2009
Tim Southee,7,0,0,175,10,not out,1,ODI , Australia,Adelaide,2009
Tim Southee,32,3,2,160,10,caught,2,ODI , India,Christchurch,2009
Tim Southee,1,0,0,14.28,11,lbw,2,ODI , Pakistan,Abu Dhabi,2009
Tim Southee,4,0,0,57.14,11,caught,1,ODI , Pakistan,Abu Dhabi,2009
Tim Southee,6,0,1,200,10,caught,2,T20I , Pakistan,Dubai (DSC),2009
Tim Southee,0,0,0,0,9,bowled,1,ODI , Bangladesh,Napier,2010
Tim Southee,2,0,0,66.66,9,run out,2,ODI , Australia,Napier,2010
Tim Southee,4,0,0,50,11,not out,2,ODI , Australia,Auckland,2010
Tim Southee,1,0,0,50,10,bowled,1,ODI , Australia,Hamilton,2010
Tim Southee,1,0,0,50,11,not out,1,ODI , Australia,Auckland,2010
Tim Southee,0,0,0,-,10,not out,2,T20I , Sri Lanka,Providence,2010
Tim Southee,4,0,0,44.44,10,bowled,1,T20I , Sri Lanka,Lauderhill,2010
Tim Southee,13,0,0,43.33,10,caught,1,ODI , Sri Lanka,Dambulla,2010
Tim Southee,10,1,1,200,10,caught,2,ODI , India,Dambulla,2010
Tim Southee,1,0,0,50,10,not out,2,ODI , Bangladesh,Mirpur,2010
Tim Southee,0,0,0,0,10,lbw,1,ODI , Bangladesh,Mirpur,2010
Tim Southee,2,0,0,200,10,not out,1,ODI , India,Jaipur,2010
Tim Southee,0,0,0,0,11,caught,1,ODI , India,Chennai,2010
Tim Southee,0,0,0,0,10,bowled,2,T20I , Pakistan,Christchurch,2010
Tim Southee,13,0,1,76.47,10,not out,2,ODI , Pakistan,Christchurch,2011
Tim Southee,6,0,0,60,10,caught,1,ODI , Australia,Nagpur,2011
Tim Southee,8,1,0,100,10,lbw,2,ODI , Sri Lanka,Wankhede,2011
Tim Southee,0,0,0,0,10,caught,1,ODI , Sri Lanka,Colombo (RPS),2011
Tim Southee,3,0,0,75,11,lbw,1,ODI , Zimbabwe,Dunedin,2012
Tim Southee,0,0,0,0,9,not out,2,T20I , South Africa,Auckland,2012
Tim Southee,4,1,0,400,11,not out,1,ODI , South Africa,Wellington,2012
Tim Southee,28,2,2,103.7,9,caught,1,ODI , South Africa,Napier,2012
Tim Southee,23,0,2,127.77,5,stumped,2,T20I , West Indies,Lauderhill,2012
Tim Southee,3,0,0,60,3,caught,2,T20I , West Indies,Lauderhill,2012
Tim Southee,9,0,0,90,10,not out,1,ODI , West Indies,Kingston,2012
Tim Southee,2,0,0,66.66,7,run out,2,ODI , West Indies,Kingston,2012
Tim Southee,17,1,1,154.54,10,not out,1,ODI , West Indies,Basseterre,2012
Tim Southee,3,0,0,37.5,10,run out,2,ODI , West Indies,Basseterre,2012
Tim Southee,4,0,0,66.66,10,not out,2,ODI , West Indies,Basseterre,2012
Tim Southee,1,0,0,33.33,9,caught,2,T20I , Pakistan,Pallekele,2012
Tim Southee,21,4,0,210,9,not out,1,T20I , Sri Lanka,Pallekele,2012
Tim Southee,7,0,0,87.5,9,not out,1,ODI , Sri Lanka,Hambantota,2012
Tim Southee,2,0,0,66.66,9,bowled,1,ODI , England,Napier,2013
Tim Southee,5,1,0,166.66,11,not out,1,ODI , England,Auckland,2013
Tim Southee,15,3,0,100,9,caught,2,ODI , England,Nottingham,2013
Tim Southee,13,1,0,61.9,9,not out,2,ODI , Sri Lanka,Cardiff,2013
Tim Southee,0,0,0,0,9,caught,2,ODI , Bangladesh,Mirpur,2013
Tim Southee,0,0,0,0,11,bowled,2,ODI , Bangladesh,Mirpur,2013
Tim Southee,9,1,0,128.57,10,caught,2,ODI , West Indies,Hamilton,2014
Tim Southee,3,0,0,100,9,not out,1,ODI , India,Napier,2014
Tim Southee,27,1,3,117.39,9,run out,1,ODI , India,Auckland,2014
Tim Southee,0,0,0,-,9,not out,2,T20I , South Africa,Chattogram,2014
Tim Southee,2,0,0,66.66,9,caught,2,T20I , West Indies,Roseau,2014
Tim Southee,5,1,0,100,9,bowled,2,ODI , South Africa,Mount Maunganui,2014
Tim Southee,1,0,0,25,10,caught,2,ODI , Sri Lanka,Wellington,2015
Tim Southee,0,0,0,0,10,bowled,2,ODI , Australia,Auckland,2015
Tim Southee,12,1,1,200,9,not out,2,ODI , Bangladesh,Hamilton,2015
Tim Southee,11,0,1,100,9,run out,1,ODI , Australia,Melbourne,2015
Tim Southee,5,1,0,166.66,9,not out,2,ODI , England,Southampton,2015
Tim Southee,1,0,0,33.33,8,caught,1,ODI , England,Nottingham,2015
Tim Southee,18,2,0,138.46,9,bowled,1,ODI , England,Chester-le-Street,2015
Tim Southee,0,0,0,0,9,caught,2,T20I , England,Manchester,2015
Tim Southee,18,1,2,450,10,not out,1,ODI , Sri Lanka,Nelson,2015
Tim Southee,55,6,3,122.22,10,caught,1,ODI , India,Dharamsala,2016
Tim Southee,0,0,0,0,9,bowled,1,ODI , India,Delhi,2016
Tim Southee,13,2,0,108.33,9,bowled,1,ODI , India,Mohali,2016
Tim Southee,9,1,0,180,9,not out,1,ODI , India,Ranchi,2016
Tim Southee,0,0,0,0,9,stumped,2,ODI , India,Visakhapatnam,2016
Tim Southee,2,0,0,50,9,caught,2,ODI , Australia,Canberra,2016
Tim Southee,4,0,0,28.57,9,caught,2,ODI , Australia,Melbourne,2016
Tim Southee,7,1,0,140,9,not out,1,ODI , Bangladesh,Christchurch,2016
Tim Southee,3,0,0,42.85,9,caught,1,ODI , Bangladesh,Nelson,2016
Tim Southee,0,0,0,0,9,caught,1,ODI , Australia,Auckland,2017
Tim Southee,10,0,1,125,9,bowled,1,ODI , Australia,Hamilton,2017
Tim Southee,20,0,3,333.33,10,bowled,2,T20I , South Africa,Auckland,2017
Tim Southee,24,3,1,184.61,9,not out,1,ODI , South Africa,Hamilton,2017
Tim Southee,5,1,0,83.33,9,caught,2,ODI , South Africa,Wellington,2017
Tim Southee,6,0,1,85.71,9,caught,1,ODI , South Africa,Auckland,2017
Tim Southee,0,0,0,-,10,not out,1,ODI , Australia,Birmingham,2017
